,similar_articles,scores
8526165,"[2352562, 4269567, 76940, 9369613, 17862013, 49538597, 2676271, 31903693, 53920285, 53874996, 5141410, 31804256, 3304092, 31752133, 54329819, 5740890, 53984662, 22345050, 53903332, 5205615, 43590845, 38928070, 52390011, 17430047, 11503984, 36205810, 4678428, 6678, 33777, 20355828, 3474408, 23416702, 895672, 1419205, 20777185, 1846593, 236573, 33069847, 4699587, 851060, 66365, 51058554, 24243398, 22044074, 4020758, 47048387, 113180, 5625640, 3279728, 44137874, 37049778, 10579085, 52014686, 51676708, 50714180, 53720250, 23875703, 275388, 8727319, 1519473, 755842, 583254, 46263132, 737610, 24727796, 44444481, 1467938, 53286797, 14981609, 49876887, 45049201, 22072677, 1136673, 178449, 536789, 54435831, 42497710, 20901355, 47079044, 300591, 22078621, 19600264, 52243894, 8886648]","[0.98420637845993042, 0.97671949863433838, 0.96406030654907227, 0.95846253633499146, 0.95652836561203003, 0.95633590221405029, 0.95541602373123169, 0.94893443584442139, 0.94307464361190796, 0.94307464361190796, 0.94307464361190796, 0.94307464361190796, 0.94307464361190796, 0.94307464361190796, 0.94307464361190796, 0.93158435821533203, 0.92983818054199219, 0.92634034156799316, 0.91830897331237793, 0.90477454662322998, 0.89313811063766479, 0.81581282615661621, 0.74985325336456299, 0.74955648183822632, 0.74294692277908325, 0.72274476289749146, 0.71820151805877686, 0.70167732238769531, 0.69617283344268799, 0.69013172388076782, 0.67083287239074707, 0.66481673717498779, 0.57733505964279175, 0.57572221755981445, 0.57208263874053955, 0.54682260751724243, 0.39064443111419678, 0.38123595714569092, 0.37952229380607605, 0.37942177057266235, 0.37018144130706787, 0.36805516481399536, 0.35511085391044617, 0.35100793838500977, 0.34449982643127441, 0.32753512263298035, 0.32441717386245728, 0.30094555020332336, 0.29853767156600952, 0.28411054611206055, 0.28411054611206055, 0.28411054611206055, 0.28411054611206055, 0.28411054611206055, 0.28411054611206055, 0.28352797031402588, 0.27330154180526733, 0.27025148272514343, 0.26934155821800232, 0.26861086487770081, 0.26357364654541016, 0.26022496819496155, 0.24952079355716705, 0.23849959671497345, 0.20668108761310577, 0.18843451142311096, 0.1653435230255127, 0.1535814106464386, 0.1535814106464386, 0.14867237210273743, 0.14647357165813446, 0.12827715277671814, 0.12736378610134125, 0.12451576441526413, 0.10998070985078812, 0.089892618358135223, 0.079941488802433014, 0.079399064183235168, 0.077492721378803253, 0.068396776914596558, 0.064265623688697815, 0.029780987650156021, 0.015279443003237247, 0.0082300230860710144]"
1136673,"[53286797, 14981609, 24727796, 22072677, 113180, 583254, 1846593, 31903693, 1519473, 3474408, 8526165, 36205810, 31752133, 31804256, 5141410, 3304092, 53920285, 53874996, 54329819, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 5205615, 53984662, 49538597, 38928070, 2676271, 43590845, 5740890, 47048387, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 4678428, 6678, 33777, 895672, 24243398, 51058554, 4699587, 755842, 851060, 22044074, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 19600264, 8727319, 5625640, 52243894, 3279728]","[0.70506519079208374, 0.70506519079208374, 0.70419418811798096, 0.58889776468276978, 0.56136298179626465, 0.408741295337677, 0.23994395136833191, 0.21342845261096954, 0.17336779832839966, 0.16316637396812439, 0.12736378610134125, 0.027238721027970314, 0.020230511203408241, 0.020230511203408241, 0.020230511203408241, 0.020230511203408241, 0.020230511203408241, 0.020230511203408241, 0.020230511203408241, 0.02020333893597126, 0.020155161619186401, 0.019961314275860786, 0.019734745845198631, 0.019699247553944588, 0.019581463187932968, 0.019408911466598511, 0.019104886800050735, 0.018337424844503403, 0.017500534653663635, 0.017378086224198341, 0.016858674585819244, 0.016426604241132736, 0.016270613297820091, 0.016235265880823135, 0.016085593029856682, 0.015793917700648308, 0.012311520986258984, 0.012137379497289658, 0.011633649468421936, 0.01157099287956953, 0.010488673113286495, 0.010156630538403988, 0.0098787732422351837, 0.0096651483327150345, 0.0093026654794812202, 0.0076177148148417473, 0.0072315367870032787, 0.0067184832878410816, 0.0052603739313781261, 0.0035779115278273821, 0.0025695899967104197, 0.0023356666788458824, 0.0023257359862327576, 0.0021169607061892748, 0.0018725261325016618, 0.001809431123547256, 0.001662347000092268, 0.0015680538490414619, 0.0013786039780825377, 0.0013664124999195337, 0.0012815747177228332, 0.0012418257538229227, 0.00063885143026709557, 0.00057883415138348937, 0.00036211509723216295, 0.00032776934676803648, 0.00031020204187370837]"
52390011,"[53920285, 54329819, 3304092, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 11503984, 849619, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[0.79511547088623047, 0.79511547088623047, 0.79511547088623047, 0.79511547088623047, 0.79511547088623047, 0.79511547088623047, 0.79511547088623047, 0.79404753446578979, 0.79215401411056519, 0.78453528881072998, 0.77563053369522095, 0.7742353081703186, 0.76960611343383789, 0.76443153619766235, 0.76282429695129395, 0.75087523460388184, 0.74985325336456299, 0.72071188688278198, 0.68781977891921997, 0.68300718069076538, 0.66259288787841797, 0.64561134576797485, 0.63809120655059814, 0.62074494361877441, 0.60645806789398193, 0.48387709259986877, 0.477032870054245, 0.45723485946655273, 0.45477229356765747, 0.41223406791687012, 0.40468156337738037, 0.39918386936187744, 0.38826331496238708, 0.37986725568771362, 0.36562067270278931, 0.34602966904640198, 0.29939743876457214, 0.28421956300735474, 0.26405513286590576, 0.20723791420459747, 0.20674736797809601, 0.14062190055847168, 0.10549610108137131, 0.10099204629659653, 0.099190689623355865, 0.091798208653926849, 0.091407902538776398, 0.083202451467514038, 0.073595494031906128, 0.071115687489509583, 0.065334871411323547, 0.061628885567188263, 0.054182976484298706, 0.053703822195529938, 0.05036945641040802, 0.048807211220264435, 0.034059818834066391, 0.033112168312072754, 0.025525510311126709, 0.025108642876148224, 0.022749796509742737, 0.016085593029856682, 0.014232132583856583, 0.012882248498499393, 0.012191804125905037]"
6678,"[36205810, 4678428, 33777, 17430047, 236573, 22345050, 33069847, 5740890, 66365, 3474408, 1846593, 4020758, 47048387, 23875703, 5625640, 3279728, 20355828, 2676271, 52014686, 10579085, 51676708, 50714180, 37049778, 44137874, 53720250, 275388, 895672, 49538597, 22044074, 46263132, 8727319, 43590845, 851060, 737610, 8526165, 2352562, 4269567, 9369613, 23416702, 76940, 17862013, 113180, 1519473, 53984662, 31804256, 5141410, 31752133, 54329819, 3304092, 53920285, 53874996, 53903332, 1419205, 31903693, 5205615, 49876887, 45049201, 38928070, 11503984, 52390011, 4699587, 536789, 1467938, 20777185, 44444481, 54435831, 24243398, 755842, 51058554, 44961465, 178449, 11159584, 583254, 51511707, 42497710, 24727796, 300591, 47079044, 22078621, 19600264, 1136673, 52243894]","[0.98745018243789673, 0.97635132074356079, 0.96712470054626465, 0.89996832609176636, 0.89934772253036499, 0.89832144975662231, 0.89527612924575806, 0.89195865392684937, 0.89039236307144165, 0.89008611440658569, 0.87391024827957153, 0.87193667888641357, 0.86877399682998657, 0.86061149835586548, 0.85744297504425049, 0.85622620582580566, 0.85425609350204468, 0.85360813140869141, 0.84883850812911987, 0.84883850812911987, 0.84883850812911987, 0.84883850812911987, 0.84883850812911987, 0.84883850812911987, 0.84709793329238892, 0.80743175745010376, 0.78464263677597046, 0.76928389072418213, 0.75284850597381592, 0.745494544506073, 0.73806679248809814, 0.72734439373016357, 0.72164362668991089, 0.71256643533706665, 0.70167732238769531, 0.68593078851699829, 0.61982649564743042, 0.59136688709259033, 0.56874167919158936, 0.55968528985977173, 0.53163492679595947, 0.52957302331924438, 0.52545100450515747, 0.51724225282669067, 0.48831060528755188, 0.48831060528755188, 0.48831060528755188, 0.48831060528755188, 0.48831060528755188, 0.48831060528755188, 0.48831060528755188, 0.47548729181289673, 0.47280704975128174, 0.46946641802787781, 0.46847936511039734, 0.44418919086456299, 0.43761983513832092, 0.42241623997688293, 0.40121248364448547, 0.38826331496238708, 0.36034208536148071, 0.32858991622924805, 0.31345373392105103, 0.31173005700111389, 0.29406073689460754, 0.26857262849807739, 0.18387132883071899, 0.1818067878484726, 0.17455002665519714, 0.16158686578273773, 0.15849341452121735, 0.15255792438983917, 0.13066461682319641, 0.12212955951690674, 0.095859184861183167, 0.062758050858974457, 0.056790314614772797, 0.040124624967575073, 0.033275824040174484, 0.015420170500874519, 0.0098787732422351837, 0.0079114781692624092]"
54329819,"[54329819, 53920285, 53874996, 5141410, 31804256, 31752133, 17862013, 76940, 4269567, 9369613, 53903332, 2352562, 31903693, 5205615, 53984662, 8526165, 49538597, 38928070, 2676271, 43590845, 5740890, 22345050, 52390011, 11503984, 23416702, 20777185, 17430047, 1419205, 20355828, 36205810, 4678428, 6678, 33777, 895672, 3474408, 24243398, 51058554, 4699587, 1846593, 755842, 851060, 1519473, 22044074, 583254, 44444481, 236573, 33069847, 66365, 178449, 47079044, 1467938, 22078621, 4020758, 300591, 42497710, 47048387, 24727796, 113180, 19600264, 8727319, 1136673, 5625640, 52243894, 3279728]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99865686893463135, 0.99627542495727539, 0.98669356107711792, 0.97549420595169067, 0.97373944520950317, 0.96791738271713257, 0.96140944957733154, 0.95938807725906372, 0.94436001777648926, 0.94307464361190796, 0.90642416477203369, 0.86505645513534546, 0.85900378227233887, 0.83332914113998413, 0.81197178363800049, 0.80251389741897583, 0.79511547088623047, 0.78069788217544556, 0.60856205224990845, 0.59995418787002563, 0.57505464553833008, 0.57195752859115601, 0.51845812797546387, 0.50895947217941284, 0.5020451545715332, 0.48831060528755188, 0.47775104641914368, 0.45983344316482544, 0.4351942241191864, 0.37654584646224976, 0.35745695233345032, 0.33209657669067383, 0.2606387734413147, 0.26002180576324463, 0.17685720324516296, 0.13268022239208221, 0.12701557576656342, 0.1247500404715538, 0.11545267701148987, 0.11496179550886154, 0.10464197397232056, 0.092559508979320526, 0.089440703392028809, 0.082170292735099792, 0.077509351074695587, 0.068144790828227997, 0.067542165517807007, 0.06334860622882843, 0.061383802443742752, 0.042836315929889679, 0.041644476354122162, 0.032102897763252258, 0.031578611582517624, 0.028611939400434494, 0.020230511203408241, 0.017899453639984131, 0.01620173268020153, 0.01533337589353323]"
21682560,[24727796],[0.024953607469797134]
54356603,"[52243894, 42497710, 755842, 43590845, 33777, 1419205, 19600264]","[0.99879461526870728, 0.98721092939376831, 0.89115613698959351, 0.36756652593612671, 0.061188090592622757, 0.019619939848780632, 0.017337216064333916]"
53286797,"[53286797, 24727796, 22072677, 113180, 1136673, 583254, 1846593, 31903693, 1519473, 3474408, 8526165, 36205810, 47048387]","[1.0, 0.997569739818573, 0.8352387547492981, 0.79526478052139282, 0.70506519079208374, 0.5761418342590332, 0.33283603191375732, 0.27512156963348389, 0.24208202958106995, 0.21893319487571716, 0.1535814106464386, 0.024029280990362167, 0.021847642958164215]"
4699587,"[300591, 42614454, 42614451, 851060, 19600264, 23638008, 37042447, 737610, 1419205, 43590845, 33777, 5740890, 22345050, 2676271, 755842, 49538597, 2352562, 8526165, 4678428, 4269567, 36205810, 17430047, 6678, 3474408, 9369613, 76940, 17862013, 20355828, 54329819, 3304092, 53874996, 53920285, 31752133, 31804256, 5141410, 53984662, 53903332, 31903693, 5205615, 1846593, 53720250, 38928070, 23416702, 895672, 236573, 33069847, 11503984, 52390011, 66365, 4020758, 47048387, 5625640, 3279728, 52014686, 51676708, 37049778, 50714180, 44137874, 10579085, 22044074, 23875703, 275388, 8727319, 46263132, 20777185, 113180, 42497710, 1519473, 35843159, 24243398, 49876887, 45049201, 51058554, 44444481, 1467938, 536789, 54435831, 178449, 583254, 47079044, 24727796, 22078621, 52243894, 1136673]","[0.93938666582107544, 0.91349673271179199, 0.91349673271179199, 0.81738632917404175, 0.81664645671844482, 0.77059674263000488, 0.71364551782608032, 0.69239932298660278, 0.59848839044570923, 0.51689684391021729, 0.4916573166847229, 0.40592697262763977, 0.40580636262893677, 0.40468138456344604, 0.38593772053718567, 0.38443610072135925, 0.38010495901107788, 0.37952229380607605, 0.36783811450004578, 0.36563721299171448, 0.36547672748565674, 0.36127007007598877, 0.36034208536148071, 0.35704189538955688, 0.3555944561958313, 0.35099098086357117, 0.34374696016311646, 0.33750301599502563, 0.33209657669067383, 0.33209657669067383, 0.33209657669067383, 0.33209657669067383, 0.33209657669067383, 0.33209657669067383, 0.33209657669067383, 0.32904896140098572, 0.32337552309036255, 0.31928077340126038, 0.31860950589179993, 0.29191461205482483, 0.29145833849906921, 0.28728228807449341, 0.27679598331451416, 0.27077591419219971, 0.2700975239276886, 0.26693651080131531, 0.26476505398750305, 0.26405513286590576, 0.26320347189903259, 0.25317919254302979, 0.2474227249622345, 0.23937395215034485, 0.23853173851966858, 0.23346701264381409, 0.23346701264381409, 0.23346701264381409, 0.23346701264381409, 0.23346701264381409, 0.23346701264381409, 0.23218807578086853, 0.22458472847938538, 0.22207836806774139, 0.20865920186042786, 0.20504298806190491, 0.20440420508384705, 0.15200494229793549, 0.13730955123901367, 0.13141782581806183, 0.12962919473648071, 0.12504959106445312, 0.12217108905315399, 0.1203642264008522, 0.1187102273106575, 0.1037147268652916, 0.10154381394386292, 0.090376324951648712, 0.073868997395038605, 0.061282984912395477, 0.060612712055444717, 0.027288472279906273, 0.025498025119304657, 0.022630652412772179, 0.016606973484158516, 0.0067184832878410816]"
35843159,"[4699587, 42614454, 42614451, 300591, 19600264, 23638008, 37042447, 851060, 737610, 1419205, 755842, 43590845, 33777, 42497710, 53720250, 3474408, 52243894]","[0.12962919473648071, 0.1125403493642807, 0.1125403493642807, 0.11226198077201843, 0.099316664040088654, 0.094935454428195953, 0.087919212877750397, 0.071937717497348785, 0.061156746000051498, 0.046654146164655685, 0.035050041973590851, 0.018728651106357574, 0.016158811748027802, 0.012172271497547626, 0.0072033531032502651, 0.0032219623681157827, 0.0013830665266141295]"
33777,"[4678428, 36205810, 6678, 236573, 33069847, 17430047, 66365, 3474408, 22345050, 5740890, 4020758, 1846593, 47048387, 5625640, 53720250, 3279728, 50714180, 52014686, 10579085, 51676708, 37049778, 44137874, 20355828, 2676271, 23875703, 851060, 275388, 737610, 43590845, 22044074, 46263132, 8727319, 49538597, 8526165, 2352562, 895672, 4269567, 9369613, 23416702, 76940, 113180, 17862013, 53984662, 4699587, 54329819, 31804256, 31752133, 5141410, 3304092, 53920285, 53874996, 53903332, 31903693, 5205615, 49876887, 45049201, 1419205, 38928070, 11503984, 1519473, 52390011, 536789, 1467938, 20777185, 44444481, 755842, 54435831, 300591, 24243398, 42497710, 51058554, 178449, 42614454, 42614451, 19600264, 583254, 23638008, 37042447, 52243894, 24727796, 54356603, 47079044, 22078621, 35843159, 1136673]","[0.9845539927482605, 0.97061049938201904, 0.96712470054626465, 0.91370660066604614, 0.90976178646087646, 0.90533095598220825, 0.90502440929412842, 0.9021151065826416, 0.89920055866241455, 0.89253509044647217, 0.88671767711639404, 0.88494724035263062, 0.88398027420043945, 0.8729282021522522, 0.87193280458450317, 0.87173914909362793, 0.86451524496078491, 0.86451524496078491, 0.86451524496078491, 0.86451524496078491, 0.86451524496078491, 0.86451524496078491, 0.85988253355026245, 0.85255545377731323, 0.83162468671798706, 0.82328909635543823, 0.82234376668930054, 0.80375206470489502, 0.77089273929595947, 0.76426571607589722, 0.75926268100738525, 0.75113761425018311, 0.74192887544631958, 0.69617283344268799, 0.67964905500411987, 0.65688067674636841, 0.61195635795593262, 0.58319038152694702, 0.56733107566833496, 0.55051684379577637, 0.53872489929199219, 0.52190178632736206, 0.50830632448196411, 0.4916573166847229, 0.47775104641914368, 0.47775104641914368, 0.47775104641914368, 0.47775104641914368, 0.47775104641914368, 0.47775104641914368, 0.47775104641914368, 0.46520504355430603, 0.45931437611579895, 0.45834866166114807, 0.45239266753196716, 0.44570198655128479, 0.44450736045837402, 0.41328161954879761, 0.39333784580230713, 0.38685941696166992, 0.37986725568771362, 0.33465847373008728, 0.31772527098655701, 0.30574139952659607, 0.29723125696182251, 0.27942892909049988, 0.27353274822235107, 0.19982615113258362, 0.17989517748355865, 0.17248393595218658, 0.17077542841434479, 0.15966947376728058, 0.14358238875865936, 0.14358238875865936, 0.14286088943481445, 0.13063544034957886, 0.12112153321504593, 0.11217000335454941, 0.070741556584835052, 0.063101783394813538, 0.061188090592622757, 0.03925694152712822, 0.032556246966123581, 0.016158811748027802, 0.0096651483327150345]"
851060,"[737610, 33777, 4699587, 53720250, 236573, 33069847, 66365, 47048387, 4020758, 5625640, 3279728, 50714180, 51676708, 44137874, 10579085, 37049778, 52014686, 4678428, 6678, 23875703, 36205810, 275388, 1846593, 3474408, 300591, 46263132, 17430047, 8727319, 42614454, 42614451, 22044074, 20355828, 22345050, 5740890, 19600264, 23638008, 43590845, 2676271, 37042447, 1419205, 895672, 113180, 49538597, 49876887, 45049201, 8526165, 2352562, 23416702, 1519473, 4269567, 755842, 536789, 9369613, 1467938, 76940, 54435831, 44444481, 53984662, 17862013, 3304092, 53920285, 31752133, 53874996, 54329819, 31804256, 5141410, 53903332, 31903693, 5205615, 11503984, 38928070, 52390011, 42497710, 20777185, 178449, 583254, 35843159, 24243398, 51058554, 24727796, 47079044, 22078621, 52243894, 1136673]","[0.97562754154205322, 0.82328909635543823, 0.81738632917404175, 0.78779333829879761, 0.76378345489501953, 0.76281154155731201, 0.76157069206237793, 0.7551237940788269, 0.75164490938186646, 0.75145941972732544, 0.75103753805160522, 0.74841368198394775, 0.74841368198394775, 0.74841368198394775, 0.74841368198394775, 0.74841368198394775, 0.74841368198394775, 0.73348075151443481, 0.72164362668991089, 0.719940185546875, 0.71977293491363525, 0.71190565824508667, 0.70439982414245605, 0.69268077611923218, 0.67163711786270142, 0.65729618072509766, 0.64761334657669067, 0.64348888397216797, 0.63921713829040527, 0.63921713829040527, 0.63155853748321533, 0.62166672945022583, 0.58845895528793335, 0.58044964075088501, 0.56969290971755981, 0.53922319412231445, 0.53626936674118042, 0.53470510244369507, 0.499371737241745, 0.46183013916015625, 0.45980581641197205, 0.4587760865688324, 0.42770937085151672, 0.39163783192634583, 0.38584566116333008, 0.37942177057266235, 0.35923600196838379, 0.34707337617874146, 0.3034956157207489, 0.29618927836418152, 0.29341509938240051, 0.28971493244171143, 0.27393773198127747, 0.25670674443244934, 0.24073249101638794, 0.23679819703102112, 0.22998256981372833, 0.21648085117340088, 0.21539659798145294, 0.17685720324516296, 0.17685720324516296, 0.17685720324516296, 0.17685720324516296, 0.17685720324516296, 0.17685720324516296, 0.17685720324516296, 0.17221283912658691, 0.17003218829631805, 0.16967469453811646, 0.1556965559720993, 0.15299145877361298, 0.14062190055847168, 0.13808345794677734, 0.12265210598707199, 0.11705278605222702, 0.083559028804302216, 0.071937717497348785, 0.066594846546649933, 0.063218839466571808, 0.044768776744604111, 0.014532407745718956, 0.012051897123456001, 0.010721063241362572, 0.0035779115278273821]"
737610,"[851060, 53720250, 10579085, 52014686, 37049778, 51676708, 50714180, 44137874, 3279728, 5625640, 47048387, 66365, 33069847, 236573, 4020758, 23875703, 33777, 275388, 1846593, 46263132, 4678428, 8727319, 6678, 36205810, 4699587, 3474408, 22044074, 17430047, 20355828, 300591, 42614454, 42614451, 113180, 22345050, 5740890, 19600264, 23638008, 49876887, 45049201, 2676271, 37042447, 895672, 43590845, 1419205, 536789, 1519473, 49538597, 1467938, 23416702, 54435831, 8526165, 44444481, 755842, 2352562, 4269567, 42497710, 9369613, 178449, 76940, 583254, 35843159, 53984662, 17862013, 24727796, 11503984, 20777185, 52243894]","[0.97562754154205322, 0.87252187728881836, 0.83946055173873901, 0.83946055173873901, 0.83946055173873901, 0.83946055173873901, 0.83946055173873901, 0.83946055173873901, 0.83936190605163574, 0.83932608366012573, 0.83848947286605835, 0.8358568549156189, 0.83485186100006104, 0.83389484882354736, 0.82968634366989136, 0.80752319097518921, 0.80375206470489502, 0.79851126670837402, 0.73838871717453003, 0.73725831508636475, 0.72311908006668091, 0.71609550714492798, 0.71256643533706665, 0.70637208223342896, 0.69239932298660278, 0.68564808368682861, 0.68319320678710938, 0.61232250928878784, 0.59444665908813477, 0.56764733791351318, 0.54342061281204224, 0.54342061281204224, 0.50821930170059204, 0.50085026025772095, 0.48999038338661194, 0.47956773638725281, 0.45841231942176819, 0.43928179144859314, 0.43278500437736511, 0.42935100197792053, 0.4245331883430481, 0.42452433705329895, 0.4073154628276825, 0.33260276913642883, 0.32495966553688049, 0.31409671902656555, 0.29993197321891785, 0.27256020903587341, 0.26857399940490723, 0.26560544967651367, 0.23849959671497345, 0.23505803942680359, 0.22347477078437805, 0.21093007922172546, 0.13648881018161774, 0.1239328533411026, 0.11375194787979126, 0.11355005204677582, 0.072384774684906006, 0.068977274000644684, 0.061156746000051498, 0.055481415241956711, 0.043494269251823425, 0.041953925043344498, 0.019768591970205307, 0.018558738753199577, 0.0066783768124878407]"
1419205,"[51511707, 43590845, 4699587, 2352562, 4269567, 76940, 17862013, 8526165, 9369613, 54329819, 31752133, 53874996, 3304092, 31804256, 53920285, 5141410, 49538597, 53903332, 2676271, 31903693, 5205615, 53984662, 5740890, 22345050, 38928070, 6678, 851060, 52390011, 300591, 11503984, 33777, 17430047, 42614454, 42614451, 895672, 36205810, 4678428, 23416702, 20355828, 19600264, 3474408, 23638008, 20777185, 737610, 37042447, 755842, 1846593, 24243398, 51058554, 236573, 33069847, 66365, 22044074, 4020758, 53720250, 47048387, 5625640, 3279728, 50714180, 51676708, 44137874, 37049778, 52014686, 10579085, 8727319, 1519473, 23875703, 275388, 46263132, 42497710, 44444481, 113180, 1467938, 583254, 178449, 49876887, 45049201, 536789, 47079044, 35843159, 54435831, 22078621, 52243894, 24727796, 54356603, 1136673]","[0.69590049982070923, 0.60110503435134888, 0.59848839044570923, 0.58573234081268311, 0.58513408899307251, 0.58085149526596069, 0.57781350612640381, 0.57572221755981445, 0.57526570558547974, 0.57195752859115601, 0.57195752859115601, 0.57195752859115601, 0.57195752859115601, 0.57195752859115601, 0.57195752859115601, 0.57195752859115601, 0.56411588191986084, 0.55693763494491577, 0.55670398473739624, 0.54988539218902588, 0.54872924089431763, 0.54858368635177612, 0.53903907537460327, 0.53528350591659546, 0.49477556347846985, 0.47280704975128174, 0.46183013916015625, 0.45477229356765747, 0.45365658402442932, 0.4495367705821991, 0.44450736045837402, 0.42216375470161438, 0.41455483436584473, 0.41455483436584473, 0.41219198703765869, 0.39868390560150146, 0.3972797691822052, 0.38897553086280823, 0.38707044720649719, 0.38424640893936157, 0.36283603310585022, 0.34970524907112122, 0.34597483277320862, 0.33260276913642883, 0.32386016845703125, 0.30361071228981018, 0.26153114438056946, 0.21536822617053986, 0.20445019006729126, 0.19275571405887604, 0.18699896335601807, 0.18024136126041412, 0.17669804394245148, 0.16499273478984833, 0.15412229299545288, 0.15220275521278381, 0.13806734979152679, 0.13660511374473572, 0.12785010039806366, 0.12785010039806366, 0.12785010039806366, 0.12785010039806366, 0.12785010039806366, 0.12785010039806366, 0.12542638182640076, 0.12372447550296783, 0.12298602610826492, 0.121613509953022, 0.11228466778993607, 0.10927803069353104, 0.10183344036340714, 0.095763452351093292, 0.08584306389093399, 0.081856980919837952, 0.068449988961219788, 0.066902749240398407, 0.065913289785385132, 0.049491457641124725, 0.046997915953397751, 0.046654146164655685, 0.040451791137456894, 0.038975927978754044, 0.033996876329183578, 0.030208466574549675, 0.019619939848780632, 0.01157099287956953]"
755842,"[42497710, 52243894, 54356603, 43590845, 4699587, 37042447, 300591, 42614454, 42614451, 1419205, 19600264, 851060, 33777, 2352562, 4269567, 76940, 8526165, 17862013, 23638008, 9369613, 3304092, 53920285, 53874996, 31804256, 31752133, 54329819, 5141410, 49538597, 2676271, 53903332, 31903693, 53984662, 5205615, 5740890, 22345050, 38928070, 737610, 52390011, 11503984, 17430047, 49735416, 36205810, 4678428, 6678, 20355828, 23416702, 3474408, 22078621, 20777185, 895672, 1846593, 24243398, 236573, 51058554, 33069847, 66365, 22044074, 53720250, 4020758, 47048387, 5625640, 3279728, 51676708, 37049778, 10579085, 44137874, 50714180, 52014686, 8727319, 23875703, 275388, 1519473, 46263132, 1467938, 44444481, 113180, 583254, 35843159, 49876887, 45049201, 178449, 536789, 47079044, 54435831, 24727796, 1136673]","[0.94454741477966309, 0.89990299940109253, 0.89115613698959351, 0.62111341953277588, 0.38593772053718567, 0.3608756959438324, 0.3291136622428894, 0.31144422292709351, 0.31144422292709351, 0.30361071228981018, 0.29854118824005127, 0.29341509938240051, 0.27942892909049988, 0.26791170239448547, 0.26706531643867493, 0.26462370157241821, 0.26357364654541016, 0.26301965117454529, 0.26272442936897278, 0.26240351796150208, 0.26002180576324463, 0.26002180576324463, 0.26002180576324463, 0.26002180576324463, 0.26002180576324463, 0.26002180576324463, 0.26002180576324463, 0.25877124071121216, 0.25640031695365906, 0.25319349765777588, 0.24998742341995239, 0.24982374906539917, 0.2494618147611618, 0.24883745610713959, 0.24721391499042511, 0.22493353486061096, 0.22347477078437805, 0.20674736797809601, 0.20451976358890533, 0.19664788246154785, 0.18833455443382263, 0.18669925630092621, 0.18619012832641602, 0.1818067878484726, 0.18055590987205505, 0.17890745401382446, 0.1736430823802948, 0.15792970359325409, 0.15742935240268707, 0.15223589539527893, 0.12459428608417511, 0.097910128533840179, 0.094064749777317047, 0.092946603894233704, 0.091455012559890747, 0.088390655815601349, 0.085601784288883209, 0.084402583539485931, 0.08141075074672699, 0.075664125382900238, 0.069244377315044403, 0.068579904735088348, 0.064600482583045959, 0.064600482583045959, 0.064600482583045959, 0.064600482583045959, 0.064600482583045959, 0.064600482583045959, 0.062546685338020325, 0.062142748385667801, 0.061449237167835236, 0.058670986443758011, 0.056735534220933914, 0.051724757999181747, 0.048109047114849091, 0.047457344830036163, 0.03774585947394371, 0.035050041973590851, 0.033804822713136673, 0.033304866403341293, 0.03199474886059761, 0.025007192045450211, 0.021366067230701447, 0.020439602434635162, 0.01405702531337738, 0.0052603739313781261]"
23638008,"[42614454, 42614451, 300591, 4699587, 19600264, 37042447, 851060, 737610, 1419205, 755842, 43590845, 33777, 35843159, 42497710, 53720250, 3474408, 52243894]","[0.84356814622879028, 0.84356814622879028, 0.84148156642913818, 0.77059674263000488, 0.74444741010665894, 0.65901565551757812, 0.53922319412231445, 0.45841231942176819, 0.34970524907112122, 0.26272442936897278, 0.1403842568397522, 0.12112153321504593, 0.094935454428195953, 0.09123963862657547, 0.053994141519069672, 0.024150848388671875, 0.010367045179009438]"
37042447,"[42614451, 42614454, 300591, 4699587, 19600264, 23638008, 49735416, 851060, 22078621, 737610, 755842, 1419205, 43590845, 42497710, 33777, 35843159, 53720250, 1467938, 3474408, 52243894]","[0.78122395277023315, 0.78122395277023315, 0.77929157018661499, 0.71364551782608032, 0.68942880630493164, 0.65901565551757812, 0.62425088882446289, 0.499371737241745, 0.46473985910415649, 0.4245331883430481, 0.3608756959438324, 0.32386016845703125, 0.13000911474227905, 0.11223141103982925, 0.11217000335454941, 0.087919212877750397, 0.050003685057163239, 0.035120785236358643, 0.02236597053706646, 0.0096008647233247757]"
