,similar_articles,scores
8886648,"[51074710, 1467938, 54329819, 583254, 53874996, 11159584, 24727796, 1846593, 52390011, 3304092, 53984662, 76940, 8526165, 36205810, 236573, 47048387, 33777, 755842, 23416702, 5625640, 1519473, 3279728, 6678, 851060, 9369613, 17862013, 22044074]","[0.99297451972961426, 0.021082783117890358, 0.020918030291795731, 0.020857267081737518, 0.020391043275594711, 0.019321635365486145, 0.018318949267268181, 0.014227364212274551, 0.011239555664360523, 0.0082446755841374397, 0.0053117689676582813, 0.004655775148421526, 0.0023773852735757828, 0.0021420235279947519, 0.0010329597862437367, 0.00080048403469845653, 0.00063331250566989183, 0.0006019040010869503, 0.00060002552345395088, 0.0005249850801192224, 0.0004507955745793879, 0.0004247338802088052, 0.00035453718737699091, 0.00033991015516221523, 0.00030602142214775085, 0.00026605348102748394, 0.00023655989207327366]"
17701542,[536789],[0.98530906438827515]
11503984,"[52243894, 32912733, 54356603, 22078621, 3474408, 113180, 46263132, 4678428, 6678, 49538597, 36205810, 1419205, 23875703, 895672, 1519473, 43590845, 8526165, 755842, 52390011, 33777, 23416702, 2352562, 5625640, 4699587, 4269567, 76940, 3279728, 236573, 54329819, 53984662, 2676271, 5740890, 737610, 9369613, 5141410, 37049778, 583254, 33069847, 37042447, 17862013, 3304092, 1846593, 24727796, 24243398, 52014686, 178449, 66365, 20777185]","[0.87644785642623901, 0.84261268377304077, 0.84261268377304077, 0.84261268377304077, 0.84150213003158569, 0.81799489259719849, 0.80908077955245972, 0.8045087456703186, 0.76943343877792358, 0.76435756683349609, 0.76321953535079956, 0.7403789758682251, 0.65422648191452026, 0.64247035980224609, 0.63861179351806641, 0.57063412666320801, 0.53668385744094849, 0.38570502400398254, 0.26888272166252136, 0.2534155547618866, 0.23413489758968353, 0.18176630139350891, 0.16906018555164337, 0.16324946284294128, 0.13911642134189606, 0.12854711711406708, 0.12655527889728546, 0.11325311660766602, 0.10513437539339066, 0.095960743725299835, 0.073386594653129578, 0.07244516909122467, 0.06687425822019577, 0.063664548099040985, 0.059193927794694901, 0.057190496474504471, 0.05680006742477417, 0.043193221092224121, 0.041689615696668625, 0.037489540874958038, 0.036483138799667358, 0.03545670211315155, 0.029982002452015877, 0.017487538978457451, 0.015966122969985008, 0.015446030534803867, 0.015406789258122444, 0.011597402393817902]"
12790679,"[20901355, 37049778, 8727319, 8526165, 45049201, 178449]","[1.0, 0.97946792840957642, 0.60655272006988525, 0.050654012709856033, 0.043814156204462051, 0.01576572097837925]"
20901355,"[20901355, 37049778, 8727319, 8526165, 45049201, 178449]","[1.0, 0.97946792840957642, 0.60655272006988525, 0.050654012709856033, 0.043814156204462051, 0.01576572097837925]"
22078621,"[22078621, 32912733, 3474408, 52243894, 113180, 46263132, 4678428, 6678, 49538597, 36205810, 11503984, 23875703, 895672, 1519473, 8526165, 52390011, 1419205, 23416702, 2352562, 5625640, 4699587, 4269567, 76940, 33777, 3279728, 236573, 54329819, 53984662, 2676271, 5740890, 755842, 737610, 9369613, 5141410, 37049778, 583254, 33069847, 37042447, 43590845, 17862013, 3304092, 1846593, 24727796, 24243398, 52014686, 178449, 66365, 20777185]","[1.0, 1.0, 0.99868202209472656, 0.99083352088928223, 0.97078394889831543, 0.9602048397064209, 0.95477879047393799, 0.91315197944641113, 0.90712803602218628, 0.90577739477157593, 0.84261268377304077, 0.77642613649368286, 0.76247411966323853, 0.75789481401443481, 0.6369282603263855, 0.31910595297813416, 0.27882549166679382, 0.27786776423454285, 0.21571749448776245, 0.2006380707025528, 0.19374199211597443, 0.16510127484798431, 0.15255777537822723, 0.15106038749217987, 0.15019389986991882, 0.13440708816051483, 0.12477188557386398, 0.11388476192951202, 0.087094105780124664, 0.085976831614971161, 0.080058276653289795, 0.079365357756614685, 0.07555612176656723, 0.070250459015369415, 0.067872814834117889, 0.067409463226795197, 0.051261063665151596, 0.049476604908704758, 0.045296885073184967, 0.044492021203041077, 0.04329763725399971, 0.04207947850227356, 0.03558218851685524, 0.020753946155309677, 0.018948353826999664, 0.018331116065382957, 0.018284544348716736, 0.013763622380793095]"
536789,"[17701542, 47132135, 22072677, 51511707, 1505145, 3304092, 895672, 45049201, 33069847, 4678428, 49538597, 38928070, 53874996, 17430047, 22345050, 53984662, 236573, 76940, 47048387]","[0.98530906438827515, 0.14191025495529175, 0.031818725168704987, 0.031502217054367065, 0.030812416225671768, 0.029101220890879631, 0.019763544201850891, 0.01910233311355114, 0.01776374876499176, 0.0094602499157190323, 0.0086346203461289406, 0.0084277084097266197, 0.0076443422585725784, 0.004329244140535593, 0.0027877043467015028, 0.0018252161098644137, 0.0015448405174538493, 0.0012051601661369205, 0.0011869891313835979]"
24727796,"[1467938, 54329819, 583254, 53874996, 11159584, 1846593, 52390011, 45049201, 3304092, 53984662, 76940, 8526165, 36205810, 46263132, 33777, 236573, 6678, 1519473, 54356603, 22078621, 32912733, 3474408, 52243894, 23416702, 113180, 4678428, 47048387, 49538597, 11503984, 5625640, 755842, 23875703, 895672, 3279728, 8886648, 9369613, 851060, 17862013, 1419205, 22044074, 42614454, 2352562, 4699587, 4269567, 2676271, 5740890, 737610, 5141410, 37049778, 33069847, 37042447, 43590845, 24243398, 52014686, 178449, 66365, 20777185]","[0.86890560388565063, 0.86655515432357788, 0.86200976371765137, 0.8403962254524231, 0.79632169008255005, 0.5878637433052063, 0.47458145022392273, 0.44070032238960266, 0.34133657813072205, 0.22297145426273346, 0.1973114013671875, 0.12064483016729355, 0.12051087617874146, 0.048652172088623047, 0.047987416386604309, 0.047354891896247864, 0.047103837132453918, 0.045546639710664749, 0.03558218851685524, 0.03558218851685524, 0.03558218851685524, 0.035535290837287903, 0.035256024450063705, 0.034616589546203613, 0.034542616456747055, 0.033973120152950287, 0.032991141080856323, 0.032277598977088928, 0.029982002452015877, 0.028775870800018311, 0.02765551395714283, 0.027626940980553627, 0.027130497619509697, 0.022849205881357193, 0.018318949267268181, 0.015300816856324673, 0.014009052887558937, 0.012548248283565044, 0.009921221062541008, 0.0097495773807168007, 0.0082619180902838707, 0.0076757003553211689, 0.0068937642499804497, 0.0058746645227074623, 0.0030989989172667265, 0.0030592437833547592, 0.0028239930979907513, 0.0024996651336550713, 0.0024150633253157139, 0.0018239808268845081, 0.0017604859312996268, 0.0016117623308673501, 0.00073847081512212753, 0.00067422387655824423, 0.00065226125298067927, 0.00065060408087447286, 0.00048973981756716967]"
3474408,"[54356603, 22078621, 32912733, 52243894, 113180, 46263132, 4678428, 6678, 36205810, 49538597, 11503984, 1519473, 23875703, 895672, 8526165, 52390011, 23416702, 1419205, 2352562, 4269567, 5625640, 4699587, 236573, 33777, 76940, 3279728, 5740890, 9369613, 54329819, 53984662, 5141410, 2676271, 17862013, 33069847, 755842, 737610, 37049778, 583254, 20777185, 1846593, 53286797, 21303741, 20355828, 37042447, 43590845, 3304092, 24727796, 52014686, 53903332, 24243398, 178449, 66365, 31903693, 275388, 1505145, 8727319, 19282291, 47048387, 4020758, 851060, 10579085, 300591]","[0.99868202209472656, 0.99868202209472656, 0.99868202209472656, 0.98952764272689819, 0.98145961761474609, 0.9589393138885498, 0.95352041721343994, 0.9323839545249939, 0.91611248254776001, 0.90678197145462036, 0.84150213003158569, 0.79030412435531616, 0.77540284395217896, 0.76235067844390869, 0.67299467325210571, 0.31996306777000427, 0.28279843926429749, 0.28081148862838745, 0.21717408299446106, 0.21546640992164612, 0.20509187877178192, 0.20335717499256134, 0.16971531510353088, 0.16332912445068359, 0.15867345035076141, 0.1558852344751358, 0.13620984554290771, 0.12662944197654724, 0.12460743635892868, 0.12260141968727112, 0.1167178601026535, 0.10135427862405777, 0.095703504979610443, 0.092759482562541962, 0.08166830986738205, 0.079260759055614471, 0.069006234407424927, 0.067951001226902008, 0.058936949819326401, 0.057510487735271454, 0.051325041800737381, 0.051325041800737381, 0.05024111270904541, 0.04941139742732048, 0.048029139637947083, 0.044836878776550293, 0.035535290837287903, 0.027999740093946457, 0.027252698317170143, 0.020726593211293221, 0.018306955695152283, 0.018260445445775986, 0.015429033897817135, 0.013895529322326183, 0.012805819511413574, 0.0089661460369825363, 0.0040841978043317795, 0.0027554421685636044, 0.001623853575438261, 0.001360490801744163, 0.0010073431767523289, 0.00083986675599589944]"
66365,"[54356603, 22078621, 32912733, 3474408, 52243894, 113180, 46263132, 4678428, 6678, 49538597, 36205810, 11503984, 23875703, 895672, 1519473, 8526165, 52390011, 1419205, 23416702, 2352562, 5625640, 4699587, 4269567, 76940, 33777, 3279728, 236573, 54329819, 53984662, 2676271, 5740890, 755842, 737610, 9369613, 5141410, 37049778, 583254, 33069847, 37042447, 43590845, 17862013, 3304092, 1846593, 24727796, 24243398, 52014686, 178449, 20777185]","[0.018284544348716736, 0.018284544348716736, 0.018284544348716736, 0.018260445445775986, 0.018116939812898636, 0.017750341445207596, 0.01755690760910511, 0.017457695677876472, 0.016696568578481674, 0.016586422920227051, 0.016561726108193398, 0.015406789258122444, 0.014196597971022129, 0.013941491954028606, 0.013857761397957802, 0.01164594292640686, 0.0058347070589661598, 0.0050981971435248852, 0.0050806854851543903, 0.0039442959241569042, 0.0036685757804661989, 0.0035424840170890093, 0.0030188015662133694, 0.0027894494123756886, 0.0027620703913271427, 0.0027462269645184278, 0.0024575723800808191, 0.0022813971154391766, 0.0020823308732360601, 0.0015924760373309255, 0.0015720472438260913, 0.0014638290740549564, 0.0014511593617498875, 0.0013815092388540506, 0.0012844976736232638, 0.0012410235358402133, 0.0012325512943789363, 0.00093728519277647138, 0.00090465717948973179, 0.00082823290722444654, 0.00081351632252335548, 0.00079167756484821439, 0.00076940411236137152, 0.00065060408087447286, 0.00037947646342217922, 0.00034646200947463512, 0.00033517609699629247, 0.00025166154955513775]"
14981609,[],[]
7321359,"[17021807, 1419205]","[0.27605456113815308, 0.10550963878631592]"
8727319,"[47079044, 53903332, 42614454, 31903693, 37049778, 12790679, 20901355, 755842, 53286797, 21303741, 17862013, 9369613, 4269567, 5740890, 20355828, 5141410, 8526165, 20777185, 33069847, 36205810, 6678, 236573, 1519473, 4699587, 33777, 2676271, 23416702, 300591, 1846593, 53984662, 275388, 1505145, 113180, 3279728, 52014686, 45049201, 76940, 5625640, 19282291, 737610, 178449, 43590845, 47048387, 3474408, 1419205, 2352562, 4020758, 3304092, 851060, 52390011, 10579085, 895672, 49538597, 583254]","[0.77561330795288086, 0.68885660171508789, 0.64862549304962158, 0.62748873233795166, 0.60911464691162109, 0.60655272006988525, 0.60655272006988525, 0.45790982246398926, 0.17469340562820435, 0.17469340562820435, 0.17450648546218872, 0.17417560517787933, 0.17216686904430389, 0.17136219143867493, 0.17100407183170319, 0.15847475826740265, 0.15633973479270935, 0.15381675958633423, 0.14147679507732391, 0.13632561266422272, 0.1283552348613739, 0.12078043818473816, 0.11371049284934998, 0.090291671454906464, 0.071266934275627136, 0.06809079647064209, 0.062204748392105103, 0.060776565223932266, 0.052710790187120438, 0.052153084427118301, 0.047295767813920975, 0.043586757034063339, 0.04069129005074501, 0.036426559090614319, 0.030892921611666679, 0.026575595140457153, 0.021500080823898315, 0.016059335321187973, 0.013901254162192345, 0.0099673569202423096, 0.0095627410337328911, 0.0095028867945075035, 0.0093786101788282394, 0.0089661460369825363, 0.0080105196684598923, 0.0059254760853946209, 0.0055270586162805557, 0.0054332911968231201, 0.0046306592412292957, 0.0043487721122801304, 0.0034286617301404476, 0.0030003092251718044, 0.0028913342393934727, 0.0021456023678183556]"
36205810,"[6678, 113180, 3474408, 22078621, 32912733, 54356603, 52243894, 46263132, 4678428, 1519473, 49538597, 8526165, 11503984, 895672, 23875703, 4269567, 52390011, 5141410, 31903693, 5740890, 236573, 9369613, 23416702, 17862013, 1419205, 33069847, 4699587, 21303741, 53286797, 20355828, 53903332, 54329819, 20777185, 5625640, 2352562, 33777, 76940, 1846593, 53984662, 3279728, 583254, 2676271, 755842, 8727319, 47079044, 24727796, 42614454, 1467938, 53874996, 11159584, 3304092, 737610, 37049778, 275388, 52014686, 1505145, 43590845, 37042447, 24243398, 19282291, 178449, 66365, 47048387, 300591, 851060, 4020758, 10579085, 8886648, 22044074]","[0.93192809820175171, 0.93163609504699707, 0.91611248254776001, 0.90577739477157593, 0.90577739477157593, 0.90577739477157593, 0.89747458696365356, 0.8697318434715271, 0.86481702327728271, 0.83486837148666382, 0.82537382841110229, 0.8111187219619751, 0.76321953535079956, 0.72710669040679932, 0.70326924324035645, 0.37402942776679993, 0.34879559278488159, 0.34463015198707581, 0.31504467129707336, 0.29821786284446716, 0.29503551125526428, 0.29387134313583374, 0.28488916158676147, 0.26596704125404358, 0.2628539502620697, 0.26119616627693176, 0.22783556580543518, 0.22462537884712219, 0.22462537884712219, 0.21988153457641602, 0.21547302603721619, 0.21382220089435577, 0.21024841070175171, 0.20491291582584381, 0.203011155128479, 0.19909766316413879, 0.18826551735401154, 0.17445503175258636, 0.17110411822795868, 0.16650736331939697, 0.16433064639568329, 0.1605679839849472, 0.15588097274303436, 0.13632561266422272, 0.125171959400177, 0.12051087617874146, 0.10467809438705444, 0.10160060226917267, 0.098267018795013428, 0.093113414943218231, 0.085936419665813446, 0.073495924472808838, 0.068581163883209229, 0.06081414595246315, 0.056885920464992523, 0.05604499951004982, 0.053247958421707153, 0.044814791530370712, 0.018798455595970154, 0.017874598503112793, 0.01660391129553318, 0.016561726108193398, 0.015916898846626282, 0.013022755272686481, 0.0075922934338450432, 0.0071068373508751392, 0.0044086636044085026, 0.0021420235279947519, 0.0011400120565667748]"
22072677,"[51511707, 1505145, 3304092, 895672, 33069847, 4678428, 49538597, 38928070, 53874996, 17430047, 22345050, 53984662, 236573, 76940, 47048387, 536789]","[0.99005281925201416, 0.96837371587753296, 0.91459417343139648, 0.62112933397293091, 0.55827969312667847, 0.29731705784797668, 0.27136915922164917, 0.26486632227897644, 0.24024665355682373, 0.13605964183807373, 0.087612070143222809, 0.057362955063581467, 0.048551302403211594, 0.037875816226005554, 0.03730473667383194, 0.031818725168704987]"
895672,"[4678428, 49538597, 22078621, 54356603, 32912733, 3474408, 52243894, 46263132, 113180, 36205810, 6678, 11503984, 22072677, 51511707, 1505145, 3304092, 23875703, 1519473, 8526165, 33069847, 52390011, 23416702, 1419205, 5625640, 236573, 2352562, 38928070, 33777, 4699587, 53874996, 4269567, 76940, 5141410, 53984662, 3279728, 54329819, 755842, 5740890, 2676271, 17430047, 9369613, 22345050, 737610, 54435831, 42614451, 300591, 37049778, 583254, 17862013, 43590845, 851060, 37042447, 1846593, 42614454, 24727796, 20777185, 17021807, 47048387, 24243398, 52014686, 536789, 53286797, 21303741, 20355828, 178449, 66365, 53903332, 45049201, 31903693, 19600264, 275388, 8727319, 19282291, 4020758, 10579085]","[0.91266649961471558, 0.86778813600540161, 0.76247411966323853, 0.76247411966323853, 0.76247411966323853, 0.76235067844390869, 0.75709837675094604, 0.74855417013168335, 0.74419814348220825, 0.72710669040679932, 0.70840269327163696, 0.64247035980224609, 0.62112933397293091, 0.61495083570480347, 0.60577046871185303, 0.60162878036499023, 0.59200483560562134, 0.58905446529388428, 0.49799099564552307, 0.42900654673576355, 0.24373757839202881, 0.21668660640716553, 0.21338476240634918, 0.19162191450595856, 0.17368529736995697, 0.16506156325340271, 0.16451624035835266, 0.15379120409488678, 0.15271715819835663, 0.14922423660755157, 0.14660537242889404, 0.14337107539176941, 0.13790395855903625, 0.12727823853492737, 0.11648967117071152, 0.095135331153869629, 0.093901969492435455, 0.085669390857219696, 0.085173502564430237, 0.084510631859302521, 0.074733391404151917, 0.062994815409183502, 0.06051403284072876, 0.059127751737833023, 0.059127751737833023, 0.057734675705432892, 0.052160467952489853, 0.051608912646770477, 0.051080349832773209, 0.043259184807538986, 0.039919435977935791, 0.037724629044532776, 0.037266694009304047, 0.0324053093791008, 0.027130497619509697, 0.025616662576794624, 0.025351947173476219, 0.024093108251690865, 0.022746490314602852, 0.022509690374135971, 0.019763544201850891, 0.017174713313579559, 0.017174713313579559, 0.016812002286314964, 0.013977001421153545, 0.013941491954028606, 0.0091194724664092064, 0.0065964669920504093, 0.0051629617810249329, 0.0049561699852347374, 0.0046498109586536884, 0.0030003092251718044, 0.0013666803715750575, 0.0005433842889033258, 0.00033708362025208771]"
113180,"[3474408, 6678, 22078621, 54356603, 32912733, 52243894, 46263132, 36205810, 4678428, 1519473, 49538597, 11503984, 8526165, 23875703, 895672, 4269567, 52390011, 5740890, 9369613, 23416702, 236573, 1419205, 5141410, 17862013, 33069847, 21303741, 53286797, 4699587, 20355828, 20777185, 2352562, 5625640, 33777, 76940, 3279728, 2676271, 53984662, 53903332, 54329819, 1846593, 52014686, 755842, 24243398, 737610, 37049778, 31903693, 583254, 275388, 1505145, 43590845, 3304092, 37042447, 17021807, 8727319, 24727796, 19282291, 178449, 66365, 47048387, 4020758, 851060, 10579085, 300591, 17430047]","[0.98145961761474609, 0.97921639680862427, 0.97078394889831543, 0.97078394889831543, 0.97078394889831543, 0.96188527345657349, 0.9321514368057251, 0.93163609504699707, 0.92688393592834473, 0.88736951351165771, 0.88448047637939453, 0.81799489259719849, 0.78581070899963379, 0.7537420392036438, 0.74419814348220825, 0.38983860611915588, 0.31558141112327576, 0.31195294857025146, 0.3055880069732666, 0.29378852248191833, 0.29152444005012512, 0.28136026859283447, 0.27950242161750793, 0.27587267756462097, 0.23840336501598358, 0.23292975127696991, 0.23292975127696991, 0.23287732899188995, 0.22801052033901215, 0.21845509111881256, 0.21731588244438171, 0.21618914604187012, 0.20323005318641663, 0.17676806449890137, 0.17253327369689941, 0.15319982171058655, 0.15079772472381592, 0.12368161976337433, 0.12112654745578766, 0.11113270372152328, 0.097057580947875977, 0.085505023598670959, 0.077377647161483765, 0.077046617865562439, 0.071439631283283234, 0.070021979510784149, 0.068300887942314148, 0.063062436878681183, 0.058116976171731949, 0.056644290685653687, 0.049277201294898987, 0.048031095415353775, 0.04408055916428566, 0.04069129005074501, 0.034542616456747055, 0.018535420298576355, 0.017795553430914879, 0.017750341445207596, 0.012505093589425087, 0.0073695764876902103, 0.0061743501573801041, 0.0045716511085629463, 0.0038115889765322208, 0.0023617367260158062]"
1519473,"[8526165, 6678, 113180, 36205810, 3474408, 4269567, 54356603, 22078621, 32912733, 52243894, 46263132, 4678428, 9369613, 5740890, 49538597, 17862013, 21303741, 53286797, 5141410, 20355828, 11503984, 895672, 23875703, 20777185, 33069847, 236573, 53903332, 33777, 23416702, 4699587, 52390011, 1846593, 2676271, 1419205, 5625640, 3279728, 53984662, 76940, 31903693, 2352562, 275388, 1505145, 52014686, 54329819, 8727319, 737610, 755842, 583254, 43590845, 37049778, 3304092, 19282291, 24727796, 851060, 37042447, 47048387, 42497710, 44444481, 22345050, 1467938, 53874996, 4020758, 11159584, 300591, 24243398, 178449, 66365, 10579085, 8886648, 22044074]","[0.95318382978439331, 0.95220446586608887, 0.88736951351165771, 0.83486837148666382, 0.79030412435531616, 0.76753801107406616, 0.75789481401443481, 0.75789481401443481, 0.75789481401443481, 0.75094759464263916, 0.7277342677116394, 0.7236219048500061, 0.70655918121337891, 0.70366376638412476, 0.69828087091445923, 0.68420827388763428, 0.65091460943222046, 0.65091460943222046, 0.6437256932258606, 0.64185160398483276, 0.63861179351806641, 0.58905446529388428, 0.58844935894012451, 0.58355873823165894, 0.56658244132995605, 0.55622845888137817, 0.34562426805496216, 0.2951495349407196, 0.27978864312171936, 0.27201619744300842, 0.26945161819458008, 0.25812298059463501, 0.24831435084342957, 0.24594831466674805, 0.23147547245025635, 0.21861720085144043, 0.20779991149902344, 0.20045478641986847, 0.19567413628101349, 0.18556973338127136, 0.1762259304523468, 0.16240599751472473, 0.12946911156177521, 0.11577904224395752, 0.11371049284934998, 0.090441778302192688, 0.084404729306697845, 0.080237329006195068, 0.069738410413265228, 0.066949151456356049, 0.0614214688539505, 0.051796630024909973, 0.045546639710664749, 0.040209129452705383, 0.037498060613870621, 0.035756926983594894, 0.030389560386538506, 0.030314497649669647, 0.029688702896237373, 0.02138216607272625, 0.020680602639913559, 0.020594041794538498, 0.019596010446548462, 0.017431251704692841, 0.015729308128356934, 0.013893057592213154, 0.013857761397957802, 0.012775330804288387, 0.0004507955745793879, 0.000239919128944166]"
23875703,"[54356603, 22078621, 32912733, 3474408, 52243894, 113180, 46263132, 4678428, 6678, 49538597, 36205810, 11503984, 49876887, 10579085, 47048387, 895672, 1519473, 8526165, 5625640, 52390011, 23416702, 1419205, 3279728, 2352562, 4699587, 4269567, 76940, 33777, 236573, 54329819, 53984662, 2676271, 5740890, 755842, 737610, 9369613, 5141410, 37049778, 583254, 33069847, 37042447, 43590845, 17862013, 3304092, 1846593, 24727796, 24243398, 52014686, 178449, 66365, 20777185]","[0.77642613649368286, 0.77642613649368286, 0.77642613649368286, 0.77540284395217896, 0.76930904388427734, 0.7537420392036438, 0.74552816152572632, 0.74131518602371216, 0.70899504423141479, 0.70431792736053467, 0.70326924324035645, 0.65422648191452026, 0.63020825386047363, 0.63008683919906616, 0.62840473651885986, 0.59200483560562134, 0.58844935894012451, 0.49452775716781616, 0.41187417507171631, 0.24776220321655273, 0.22825106978416443, 0.21648739278316498, 0.18027251958847046, 0.167488694190979, 0.15042634308338165, 0.12818893790245056, 0.11844984441995621, 0.11728723347187042, 0.10435717552900314, 0.096876151859760284, 0.088423103094100952, 0.067622140049934387, 0.066754661500453949, 0.062159337103366852, 0.061621338129043579, 0.058663748204708099, 0.054544292390346527, 0.052698228508234024, 0.05233846977353096, 0.039800427854061127, 0.038414929062128067, 0.035169687122106552, 0.034544769674539566, 0.033617418259382248, 0.032671608030796051, 0.027626940980553627, 0.016113907098770142, 0.014711997471749783, 0.01423275750130415, 0.014196597971022129, 0.010686435736715794]"
583254,"[54329819, 1467938, 53874996, 11159584, 24727796, 1846593, 52390011, 3304092, 53984662, 76940, 36205810, 8526165, 51676708, 53920285, 5205615, 6678, 1519473, 236573, 4020758, 113180, 3474408, 54356603, 22078621, 32912733, 52243894, 46263132, 4678428, 49538597, 11503984, 23416702, 53903332, 23875703, 895672, 17021807, 33777, 5625640, 47048387, 5740890, 755842, 3279728, 9369613, 17862013, 4269567, 8886648, 1419205, 4699587, 22345050, 851060, 5141410, 2352562, 33069847, 53286797, 21303741, 20355828, 20777185, 22044074, 51058554, 2676271, 737610, 37049778, 17430047, 43590845, 31903693, 52014686, 37042447, 275388, 1505145, 8727319, 24243398, 178449, 66365, 19282291, 10579085, 300591]","[0.98998314142227173, 0.98930329084396362, 0.96497750282287598, 0.9066619873046875, 0.86200976371765137, 0.67415726184844971, 0.54922932386398315, 0.40151363611221313, 0.25905188918113708, 0.23026628792285919, 0.16433064639568329, 0.16332466900348663, 0.12877917289733887, 0.12877917289733887, 0.12140482664108276, 0.083081871271133423, 0.080237329006195068, 0.072533488273620605, 0.071606636047363281, 0.068300887942314148, 0.067951001226902008, 0.067409463226795197, 0.067409463226795197, 0.067409463226795197, 0.066791556775569916, 0.064726889133453369, 0.064361125230789185, 0.061352293938398361, 0.05680006742477417, 0.055536124855279922, 0.052484888583421707, 0.05233846977353096, 0.051608912646770477, 0.050713349133729935, 0.042884454131126404, 0.039288748055696487, 0.038221854716539383, 0.035450391471385956, 0.034051381051540375, 0.033521194010972977, 0.031698860228061676, 0.027752624824643135, 0.023233858868479729, 0.020857267081737518, 0.019358670338988304, 0.017466641962528229, 0.016387186944484711, 0.016275748610496521, 0.015877369791269302, 0.014958000741899014, 0.013402236625552177, 0.012282103300094604, 0.012282103300094604, 0.012022717855870724, 0.01174213457852602, 0.01110050268471241, 0.010639325715601444, 0.0093109011650085449, 0.005349976010620594, 0.0048679038882255554, 0.0044563766568899155, 0.0037215545307844877, 0.0036921740975230932, 0.0034492751583456993, 0.0033351914025843143, 0.0033252057619392872, 0.0030644377693533897, 0.0021456023678183556, 0.0013990123989060521, 0.0012356906663626432, 0.0012325512943789363, 0.00097735028248280287, 0.00024105762713588774, 0.00020098045933991671]"
44961465,[44444481],[0.07024180144071579]
45049201,"[24727796, 42614451, 54435831, 300591, 33777, 42614454, 851060, 5625640, 755842, 46263132, 17021807, 12790679, 20901355, 37049778, 51074710, 236573, 8727319, 536789, 22345050, 43590845, 49538597, 24243398, 52014686, 19600264, 895672, 5740890, 23416702, 53984662, 4699587, 52243894, 6678, 76940, 8526165, 4269567, 178449]","[0.44070032238960266, 0.11156295984983444, 0.11156295984983444, 0.10840421169996262, 0.094834446907043457, 0.076081082224845886, 0.074461497366428375, 0.069928497076034546, 0.060916740447282791, 0.057178810238838196, 0.047834362834692001, 0.043814156204462051, 0.043814156204462051, 0.042914561927318573, 0.040636781603097916, 0.033183738589286804, 0.026575595140457153, 0.01910233311355114, 0.016182033345103264, 0.014693023636937141, 0.013749063946306705, 0.013060782104730606, 0.0094809876754879951, 0.0093513615429401398, 0.0065964669920504093, 0.0061643561348319054, 0.0057493941858410835, 0.0034852975513786077, 0.0031905053183436394, 0.0030442173592746258, 0.0029943408444523811, 0.0026607979089021683, 0.0022193628828972578, 0.0019370962399989367, 0.00069076177896931767]"
5625640,"[851060, 33777, 300591, 22345050, 3279728, 737610, 54435831, 42614451, 42497710, 44444481, 23875703, 47048387, 10579085, 49876887, 755842, 46263132, 236573, 42614454, 17021807, 49538597, 6678, 1519473, 113180, 52243894, 3474408, 36205810, 32912733, 54356603, 22078621, 8526165, 895672, 4678428, 11503984, 1419205, 4269567, 5740890, 53984662, 23416702, 9369613, 17862013, 5141410, 33069847, 43590845, 21303741, 53286797, 20355828, 20777185, 52390011, 24243398, 4699587, 52014686, 45049201, 76940, 1846593, 19600264, 54329819, 53903332, 2352562, 2676271, 583254, 24727796, 31903693, 1467938, 275388, 53874996, 1505145, 11159584, 3304092, 8727319, 37049778, 37042447, 19282291, 178449, 66365, 4020758, 8886648, 22044074]","[0.88741165399551392, 0.87004458904266357, 0.75036346912384033, 0.70308768749237061, 0.69393950700759888, 0.64051681756973267, 0.62680745124816895, 0.62680745124816895, 0.62662166357040405, 0.62507390975952148, 0.41187417507171631, 0.41108116507530212, 0.40808930993080139, 0.40636333823204041, 0.39017710089683533, 0.36675012111663818, 0.34585228562355042, 0.3435254693031311, 0.26875349879264832, 0.2607739269733429, 0.24951672554016113, 0.23147547245025635, 0.21618914604187012, 0.21590261161327362, 0.20509187877178192, 0.20491291582584381, 0.2006380707025528, 0.2006380707025528, 0.2006380707025528, 0.19670245051383972, 0.19162191450595856, 0.19156497716903687, 0.16906018555164337, 0.15872830152511597, 0.15333068370819092, 0.14205986261367798, 0.1398489773273468, 0.13537721335887909, 0.10717707872390747, 0.10107135772705078, 0.097488880157470703, 0.096770942211151123, 0.096640534698963165, 0.091928683221340179, 0.091928683221340179, 0.089987248182296753, 0.083704300224781036, 0.079588428139686584, 0.07754497230052948, 0.074476800858974457, 0.073326662182807922, 0.069928497076034546, 0.062371328473091125, 0.052984785288572311, 0.052539870142936707, 0.04974052682518959, 0.048812519758939743, 0.046399299055337906, 0.043221496045589447, 0.039288748055696487, 0.028775870800018311, 0.027635062113404274, 0.024901127442717552, 0.024888390675187111, 0.024084104225039482, 0.022936603054404259, 0.022821016609668732, 0.021284190937876701, 0.016059335321187973, 0.015808165073394775, 0.009926890954375267, 0.0073152389377355576, 0.003677919739857316, 0.0036685757804661989, 0.0029084968846291304, 0.0005249850801192224, 0.00027940372820012271]"
